AFRINIC Allocated Address Table
-------------------------------

Origin AS       Network
 36935          105.198.248.0/24
 36935          105.198.249.0/24
 36935          105.198.251.0/24
 36935          105.198.252.0/22
 36992          105.200.0.0/14
 36992          105.200.0.0/18
 36992          105.200.64.0/18
 36992          105.200.128.0/18
 36992          105.200.192.0/19
 36992          105.200.224.0/19
 36992          105.201.0.0/17
 36992          105.201.128.0/19
 36992          105.201.160.0/19
 36992          105.201.176.0/20
 36992          105.201.192.0/19
 36992          105.201.224.0/19
 36992          105.202.0.0/17
 36992          105.202.128.0/19
 36992          105.202.160.0/19
 36992          105.202.192.0/19
 36992          105.202.224.0/19
 36992          105.203.0.0/19
 36992          105.203.32.0/19
 36992          105.203.64.0/18
 36992          105.203.128.0/18
 36992          105.203.224.0/20
 36992          105.203.251.0/24
 36992          105.203.252.0/24
 36992          105.203.253.0/24
 36992          105.203.254.0/24
 36992          105.203.255.0/24
 36992          105.204.0.0/14
 36992          105.204.0.0/19
 36992          105.204.32.0/19
 36992          105.204.64.0/18
 36992          105.204.128.0/18
 36992          105.204.192.0/18
 36992          105.205.0.0/18
 36992          105.205.64.0/18
 36992          105.205.128.0/20
 36992          105.206.0.0/18
 36992          105.206.64.0/18
 36992          105.206.128.0/18
 36992          105.206.192.0/18
 36992          105.207.0.0/18
 36992          105.207.64.0/18
 36992          105.207.128.0/18
 36992          105.207.192.0/18
 16637          105.208.0.0/12
 16637          105.208.0.0/16
 16637          105.210.0.0/16
 37457          105.224.0.0/14
 37457          105.224.0.0/16
 37457          105.225.0.0/16
 37457          105.225.1.0/24
 37457          105.226.0.0/16
 37457          105.227.0.0/16
 37457          105.228.0.0/15
 37457          105.228.0.0/16
 37457          105.229.0.0/16
 36926          105.230.0.0/15
 36926          105.230.64.0/18
 36926          105.230.128.0/18
 36926          105.230.128.0/19
 37009          105.232.0.0/17
 37009          105.232.128.0/17
 36874          105.233.0.0/16
 37440          105.234.0.0/17
 37440          105.234.4.0/23
 37440          105.234.128.0/23
 37440          105.234.140.0/24
 37440          105.234.145.0/24
 37440          105.234.146.0/24
 37440          105.234.147.0/24
 37440          105.234.148.0/24
 37440          105.234.149.0/24
 37440          105.234.150.0/24
 37440          105.234.151.0/24
 37440          105.234.152.0/24
 37440          105.234.153.0/24
 37440          105.234.154.0/24
 37440          105.234.155.0/24
 37440          105.234.199.0/24
 37440          105.234.255.0/24
 36974          105.235.0.0/17
 36974          105.235.0.0/18
 36974          105.235.24.0/21
 36974          105.235.32.0/21
 36974          105.235.40.0/21
 36974          105.235.64.0/18
 33779          105.235.128.0/20
 33779          105.235.128.0/24
 33779          105.235.130.0/24
 33779          105.235.133.0/24
 33779          105.235.134.0/24
 33779          105.235.137.0/24
 33779          105.235.138.0/24
 30999          105.235.144.0/20
 30999          105.235.144.0/24
 30999          105.235.152.0/24
 30999          105.235.154.0/24
 30999          105.235.155.0/24
 37525          105.235.160.0/20
 37525          105.235.160.0/21
 37525          105.235.168.0/21
 29571          105.235.176.0/20
 37269          105.235.192.0/21
 37269          105.235.200.0/21
 37406          105.235.208.0/24
 37406          105.235.209.0/24
  5432          105.235.210.0/24
 37406          105.235.211.0/24
 23456          105.235.212.0/24
 23456          105.235.213.0/24
 23456          105.235.214.0/24
 23456          105.235.215.0/24
 37489          105.235.216.0/21
 37487          105.235.224.0/20
 36963          105.235.240.0/20
 16637          105.236.0.0/15
 16637          105.236.0.0/16
 16637          105.237.0.0/16
 36998          105.238.0.0/15
 36998          105.238.0.0/16
 36998          105.239.0.0/16
 36994          105.246.0.0/19
 36994          105.246.32.0/19
 36994          105.246.64.0/19
 36994          105.246.96.0/19
 29975          105.248.0.0/18
 29975          105.248.64.0/18
 29975          105.248.128.0/18
 29975          105.248.192.0/18
 29975          105.249.0.0/18
 29975          105.249.64.0/18
 29975          105.249.128.0/18
 29975          105.249.192.0/18
 29975          105.250.0.0/18
 29975          105.250.64.0/18
 29975          105.250.128.0/18
 29975          105.250.192.0/18
 29975          105.251.0.0/18
 29975          105.251.64.0/18
 29975          105.251.128.0/18
 29975          105.251.192.0/18
 29975          105.252.0.0/18
 29975          105.252.64.0/18
 29975          105.252.128.0/18
 29975          105.252.192.0/18
 29975          105.253.0.0/18
 29975          105.253.64.0/18
 29975          105.253.128.0/18
 29975          105.253.192.0/18
 36994          105.255.127.0/24
 36994          105.255.128.0/17
 36994          105.255.128.0/18
 36994          105.255.152.0/22
 36994          105.255.192.0/20
 36994          105.255.206.0/23
 36994          105.255.208.0/21
 36994          105.255.216.0/21
 36994          105.255.224.0/20
 37153          129.232.128.0/17
 24863          137.63.0.0/17
 24863          137.63.0.0/18
 32489          137.63.64.0/22
 32489          137.63.68.0/24
 32489          137.63.69.0/24
 32489          137.63.70.0/24
 32489          137.63.71.0/24
 32489          137.63.74.0/24
 32489          137.63.75.0/24
 32489          137.63.80.0/24
 36982          137.158.0.0/16
  2018          137.214.0.0/16
  2018          137.215.0.0/16
  3741          139.53.0.0/16
  2018          143.128.0.0/16
  8094          143.160.0.0/24
  8094          143.160.1.0/24
  8094          143.160.2.0/24
  8094          143.160.3.0/24
  8094          143.160.4.0/22
  8094          143.160.8.0/22
  8094          143.160.12.0/22
  8094          143.160.16.0/20
  8094          143.160.32.0/22
  8094          143.160.36.0/22
  8094          143.160.40.0/21
  8094          143.160.48.0/22
  8094          143.160.52.0/22
  8094          143.160.56.0/22
  8094          143.160.60.0/22
  8094          143.160.64.0/21
  8094          143.160.72.0/22
  8094          143.160.76.0/22
  8094          143.160.80.0/22
  8094          143.160.84.0/22
  8094          143.160.88.0/21
  8094          143.160.96.0/22
  8094          143.160.100.0/22
  8094          143.160.104.0/21
  8094          143.160.112.0/21
  8094          143.160.120.0/22
  8094          143.160.124.0/24
  8094          143.160.125.0/24
  8094          143.160.126.0/24
  8094          143.160.127.0/24
  8094          143.160.128.0/19
  8094          143.160.160.0/20
  8094          143.160.176.0/21
  8094          143.160.188.0/24
  8094          143.160.189.0/24
  8094          143.160.190.0/24
  8094          143.160.191.0/24
  8094          143.160.192.0/21
  8094          143.160.200.0/21
  8094          143.160.208.0/22
  8094          143.160.212.0/22
  8094          143.160.216.0/22
  8094          143.160.220.0/22
  8094          143.160.224.0/20
  8094          143.160.240.0/21
  8094          143.160.248.0/22
  8094          143.160.252.0/22
  2018          146.64.0.0/16
  2018          146.64.0.0/17
  2018          146.64.51.0/24
  2018          146.64.128.0/17
  2018          146.141.0.0/16
 37501          146.182.0.0/16
  2018          146.230.0.0/16
 37520          146.231.0.0/17
 37520          146.231.4.0/24
 37520          146.231.128.0/18
 37520          146.231.128.0/21
 37520          146.231.192.0/18
  2018          146.232.0.0/17
  2018          146.232.128.0/17
  3067          147.110.4.0/24
  3067          147.110.6.0/24
  3067          147.110.7.0/24
  3067          147.110.13.0/24
  3067          147.110.16.0/24
  3067          147.110.17.0/24
  3067          147.110.19.0/24
  3067          147.110.20.0/24
  3067          147.110.24.0/24
  3067          147.110.32.0/24
  3067          147.110.37.0/24
  3067          147.110.39.0/24
  3067          147.110.40.0/24
  3067          147.110.41.0/24
  3067          147.110.42.0/24
  3067          147.110.44.0/24
  3067          147.110.45.0/24
  3067          147.110.46.0/24
  3067          147.110.47.0/24
  3067          147.110.48.0/24
  3067          147.110.49.0/24
  3067          147.110.50.0/24
  3067          147.110.51.0/24
  3067          147.110.52.0/24
  3067          147.110.54.0/24
  3067          147.110.55.0/24
  3067          147.110.56.0/24
  3067          147.110.59.0/24
  3067          147.110.61.0/24
  3067          147.110.62.0/24
  3067          147.110.64.0/24
  3067          147.110.66.0/24
  3067          147.110.75.0/24
  3067          147.110.76.0/24
  3067          147.110.77.0/24
  3067          147.110.78.0/24
  3067          147.110.79.0/24
  3067          147.110.82.0/24
  3067          147.110.92.0/24
  3067          147.110.106.0/24
  3067          147.110.112.0/24
  3067          147.110.146.0/24
  3067          147.110.147.0/24
  3067          147.110.150.0/24
  3067          147.110.166.0/24
  3067          147.110.173.0/24
  3067          147.110.192.0/24
  3067          147.110.194.0/24
  3067          147.110.195.0/24
 36994          147.110.197.0/24
  3067          147.110.199.0/24
  3067          147.110.200.0/24
  3067          147.110.202.0/24
  3067          147.110.228.0/24
  3067          147.110.230.0/24
  3067          147.110.231.0/24
  3067          147.110.232.0/24
  3067          147.110.233.0/24
  3067          147.110.238.0/24
  3067          147.110.240.0/24
  3067          147.110.242.0/24
  3067          147.110.250.0/24
  3067          147.110.251.0/24
  3067          147.110.255.0/24
  2018          152.106.0.0/16
  3741          152.107.0.0/16
 36937          152.108.0.0/16
 16637          152.108.212.0/24
  3741          152.110.0.0/16
  3741          152.110.112.0/20
 10474          152.111.0.0/16
 12258          152.111.1.0/24
 12258          152.111.2.0/24
 12258          152.111.3.0/24
 12258          152.111.4.0/24
 12258          152.111.5.0/24
 12258          152.111.6.0/24
 12258          152.111.7.0/24
 12258          152.111.8.0/24
 12258          152.111.9.0/24
 12258          152.111.10.0/24
 12258          152.111.11.0/24
 12258          152.111.12.0/24
 12258          152.111.13.0/24
 12258          152.111.14.0/24
 12258          152.111.15.0/24
 12258          152.111.16.0/24
 12258          152.111.17.0/24
 12258          152.111.18.0/24
 12258          152.111.19.0/24
 12258          152.111.20.0/24
 12258          152.111.21.0/24
 12258          152.111.22.0/24
 12258          152.111.23.0/24
 12258          152.111.24.0/24
 12258          152.111.25.0/24
 12258          152.111.26.0/24
 12258          152.111.27.0/24
 12258          152.111.28.0/24
 12258          152.111.29.0/24
 12258          152.111.30.0/24
 12258          152.111.31.0/24
 12258          152.111.33.0/24
 12258          152.111.34.0/24
 12258          152.111.35.0/24
 12258          152.111.36.0/22
 12258          152.111.40.0/22
 12258          152.111.44.0/23
 12258          152.111.44.0/24
 12258          152.111.46.0/24
 12258          152.111.48.0/23
 12258          152.111.51.0/24
 12258          152.111.52.0/22
 12258          152.111.56.0/22
 12258          152.111.62.0/24
 12258          152.111.64.0/23
 12258          152.111.67.0/24
 12258          152.111.68.0/23
 12258          152.111.69.0/24
 12258          152.111.71.0/24
 12258          152.111.75.0/24
 12258          152.111.76.0/22
 12258          152.111.93.0/24
 12258          152.111.94.0/24
 12258          152.111.96.0/24
 12258          152.111.98.0/24
 12258          152.111.99.0/24
 12258          152.111.100.0/23
 12258          152.111.103.0/24
 12258          152.111.104.0/23
 12258          152.111.108.0/22
 10474          152.111.112.0/20
 12258          152.111.128.0/21
 10474          152.111.128.0/23
 12258          152.111.130.0/24
 12258          152.111.131.0/24
 12258          152.111.132.0/24
 12258          152.111.133.0/24
 12258          152.111.134.0/24
 12258          152.111.135.0/24
 12258          152.111.136.0/23
 12258          152.111.138.0/24
 12258          152.111.140.0/22
 12258          152.111.144.0/21
 12258          152.111.148.0/24
 12258          152.111.150.0/24
 12258          152.111.152.0/22
 12258          152.111.158.0/24
 12258          152.111.159.0/24
 12258          152.111.160.0/21
 12258          152.111.167.0/24
 12258          152.111.168.0/22
 12258          152.111.172.0/24
 12258          152.111.173.0/24
 12258          152.111.174.0/23
 12258          152.111.176.0/21
 12258          152.111.184.0/24
 12258          152.111.185.0/24
 12258          152.111.186.0/24
 12258          152.111.187.0/24
 12258          152.111.188.0/24
 12258          152.111.190.0/23
 12258          152.111.192.0/21
 12258          152.111.192.0/22
 12258          152.111.192.0/24
 12258          152.111.196.0/23
 12258          152.111.198.0/24
 12258          152.111.200.0/24
 12258          152.111.202.0/24
 12258          152.111.204.0/24
 12258          152.111.206.0/24
 12258          152.111.207.0/24
 12258          152.111.210.0/24
 12258          152.111.211.0/24
 12258          152.111.212.0/24
 12258          152.111.215.0/24
 12258          152.111.216.0/24
 12258          152.111.218.0/23
 12258          152.111.219.0/24
 12258          152.111.220.0/22
 12258          152.111.224.0/21
 12258          152.111.232.0/23
 12258          152.111.234.0/24
 12258          152.111.235.0/24
 12258          152.111.236.0/22
 12258          152.111.239.0/24
