APNIC Allocated Address Table
-----------------------------

Origin AS       Network
  9498          182.72.45.0/24
  9498          182.72.46.0/24
  9498          182.72.47.0/24
  9498          182.72.50.0/24
  9498          182.72.51.0/24
  9498          182.72.52.0/24
  9498          182.72.61.0/24
  9498          182.72.63.0/24
  9498          182.72.65.0/24
  9498          182.72.66.0/24
  9498          182.72.67.0/24
  9498          182.72.69.0/24
  9498          182.72.70.0/24
  9498          182.72.71.0/24
  9498          182.72.72.0/24
  9498          182.72.73.0/24
  9498          182.72.75.0/24
  9498          182.72.76.0/24
  9498          182.72.78.0/24
  9498          182.72.79.0/24
  9498          182.72.82.0/24
  9498          182.72.85.0/24
  9498          182.72.86.0/24
  9498          182.72.87.0/24
  9498          182.72.89.0/24
  9498          182.72.91.0/24
  9498          182.72.92.0/24
  9498          182.72.97.0/24
  9498          182.72.98.0/24
  9498          182.72.99.0/24
  9498          182.72.100.0/24
  9498          182.72.101.0/24
  9498          182.72.103.0/24
  9498          182.72.104.0/24
  9498          182.72.106.0/24
  9498          182.72.108.0/24
  9498          182.72.109.0/24
  9498          182.72.110.0/24
  9498          182.72.111.0/24
  9498          182.72.112.0/24
  9498          182.72.113.0/24
  9498          182.72.116.0/24
  9498          182.72.117.0/24
  9498          182.72.118.0/24
  9498          182.72.119.0/24
  9498          182.72.120.0/24
  9498          182.72.121.0/24
  9498          182.72.122.0/24
  9498          182.72.126.0/24
  9498          182.72.128.0/24
  9498          182.72.129.0/24
  9498          182.72.131.0/24
  9498          182.72.132.0/24
  9498          182.72.134.0/24
  9498          182.72.139.0/24
  9498          182.72.140.0/24
  9498          182.72.141.0/24
  9498          182.72.142.0/24
  9498          182.72.143.0/24
  9498          182.72.144.0/24
  9498          182.72.145.0/24
  9498          182.72.146.0/24
  9498          182.72.147.0/24
  9498          182.72.148.0/24
  9498          182.72.149.0/24
  9498          182.72.150.0/24
  9498          182.72.152.0/24
  9498          182.72.154.0/24
  9498          182.72.155.0/24
  9498          182.72.156.0/24
  9498          182.72.157.0/24
  9498          182.72.159.0/24
  9498          182.72.161.0/24
  9498          182.72.163.0/24
  9498          182.72.164.0/24
  9498          182.72.166.0/24
  9498          182.72.167.0/24
  9498          182.72.168.0/24
  9498          182.72.170.0/24
  9498          182.72.171.0/24
  9498          182.72.173.0/24
  9498          182.72.175.0/24
  9498          182.72.177.0/24
  9498          182.72.180.0/24
  9498          182.72.182.0/24
  9498          182.72.183.0/24
  9498          182.72.184.0/24
  9498          182.72.185.0/24
  9498          182.72.186.0/24
  9498          182.72.187.0/24
  9498          182.72.188.0/24
  9498          182.72.189.0/24
  9498          182.72.192.0/24
  9498          182.72.193.0/24
  9498          182.72.194.0/24
  9498          182.72.195.0/24
  9498          182.72.197.0/24
  9498          182.72.200.0/24
  9498          182.72.201.0/24
  9498          182.72.204.0/24
  9498          182.72.205.0/24
  9498          182.72.206.0/24
  9498          182.72.207.0/24
  9498          182.72.210.0/24
  9498          182.72.211.0/24
  9498          182.72.213.0/24
  9498          182.72.214.0/24
  9498          182.72.216.0/24
  9498          182.72.219.0/24
  9498          182.72.220.0/24
  9498          182.72.222.0/24
  9498          182.72.223.0/24
  9498          182.72.224.0/24
  9498          182.72.225.0/24
  9498          182.72.227.0/24
  9498          182.72.228.0/24
  9498          182.72.230.0/24
  9498          182.72.231.0/24
  9498          182.72.232.0/24
  9498          182.72.233.0/24
  9498          182.72.239.0/24
  9498          182.72.241.0/24
  9498          182.72.242.0/24
  9498          182.72.244.0/24
  9498          182.72.245.0/24
  9498          182.72.246.0/24
  9498          182.72.247.0/24
  9498          182.72.248.0/22
  9498          182.72.249.0/24
  9498          182.72.250.0/24
  9498          182.72.251.0/24
  9498          182.72.254.0/24
  9498          182.72.255.0/24
  9498          182.73.0.0/16
  9498          182.73.0.0/20
  9498          182.73.1.0/24
  9498          182.73.4.0/24
  9498          182.73.8.0/23
  9498          182.73.17.0/24
  9498          182.73.21.0/24
  9498          182.73.22.0/24
  9498          182.73.26.0/24
  9498          182.73.27.0/24
  9498          182.73.28.0/24
  9498          182.73.29.0/24
  9498          182.73.30.0/24
  9498          182.73.42.0/24
  9498          182.73.47.0/24
  9498          182.73.48.0/24
  9498          182.73.49.0/24
  9498          182.73.52.0/24
  9498          182.73.53.0/24
  9498          182.73.56.0/24
  9498          182.73.57.0/24
  9498          182.73.59.0/24
  9498          182.73.63.0/24
  9498          182.73.65.0/24
  9498          182.73.73.0/24
  9498          182.73.76.0/24
  9498          182.73.77.0/24
  9498          182.73.82.0/24
  9498          182.73.83.0/24
  9498          182.73.87.0/24
  9498          182.73.93.0/24
  9498          182.73.94.0/24
  9498          182.73.96.0/24
  9498          182.73.99.0/24
  9498          182.73.100.0/24
  9498          182.73.101.0/24
  9498          182.73.106.0/24
  9498          182.73.110.0/24
  9498          182.73.114.0/24
  9498          182.73.118.0/24
  9498          182.73.121.0/24
  9498          182.73.123.0/24
  9498          182.73.133.0/24
  9498          182.73.136.0/24
  9498          182.73.138.0/24
  9498          182.73.143.0/24
  9498          182.73.148.0/24
  9498          182.73.149.0/24
  9498          182.73.155.0/24
  9498          182.73.156.0/24
  9498          182.73.163.0/24
  9498          182.73.165.0/24
  9498          182.73.166.0/24
  9498          182.73.169.0/24
  9498          182.73.171.0/24
  9498          182.73.175.0/24
  9498          182.73.177.0/24
  9498          182.73.178.0/24
  9498          182.73.179.0/24
  9498          182.73.182.0/24
  9498          182.73.184.0/24
  9498          182.73.185.0/24
  9498          182.73.187.0/24
  9498          182.73.190.0/24
  9498          182.73.192.0/24
  9498          182.73.194.0/24
  9498          182.73.196.0/24
  9498          182.73.199.0/24
  9498          182.73.204.0/24
  9498          182.73.214.0/24
  9498          182.73.216.0/24
  9498          182.73.217.0/24
  9498          182.73.219.0/24
  9498          182.73.220.0/24
  9498          182.73.222.0/24
  9498          182.73.224.0/24
  9498          182.73.225.0/24
  9498          182.73.228.0/24
  9498          182.73.229.0/24
  9498          182.73.233.0/24
  9498          182.73.237.0/24
  9498          182.73.243.0/24
  9498          182.73.244.0/24
  9498          182.73.252.0/24
  9498          182.73.253.0/24
  9498          182.73.255.0/24
  9498          182.74.0.0/16
  9498          182.74.2.0/24
  9498          182.74.8.0/24
  9498          182.74.9.0/24
  9498          182.74.16.0/24
  9498          182.74.18.0/24
  9498          182.74.19.0/24
  9498          182.74.21.0/24
  9498          182.74.22.0/24
  9498          182.74.24.0/24
  9498          182.74.25.0/24
  9498          182.74.28.0/24
  9498          182.74.39.0/24
  9498          182.74.42.0/24
  9498          182.74.43.0/24
  9498          182.74.44.0/24
  9498          182.74.46.0/24
  9498          182.74.49.0/24
  9498          182.74.55.0/24
  9498          182.74.58.0/24
  9498          182.74.65.0/24
  9498          182.74.69.0/24
  9498          182.74.70.0/24
  9498          182.74.79.0/24
  9498          182.74.80.0/24
  9498          182.74.87.0/24
  9498          182.74.88.0/24
  9498          182.74.91.0/24
  9498          182.74.93.0/24
  9498          182.74.94.0/24
  9498          182.74.95.0/24
  9498          182.74.101.0/24
  9498          182.74.107.0/24
  9498          182.74.115.0/24
  9498          182.74.122.0/24
  9498          182.74.123.0/24
  9498          182.74.125.0/24
  9498          182.74.127.0/24
  9498          182.74.131.0/24
  9498          182.74.140.0/24
  9498          182.74.148.0/24
  9498          182.74.156.0/24
  9498          182.74.157.0/24
  9498          182.74.160.0/24
  9498          182.74.170.0/24
  9498          182.74.206.0/24
  9498          182.74.213.0/24
  9498          182.74.232.0/24
  9498          182.74.242.0/24
  9498          182.75.0.0/16
  9498          182.75.2.0/24
  9498          182.75.21.0/24
  9498          182.79.220.0/24
  9498          182.79.224.0/24
  9498          182.79.230.0/24
  9498          182.79.234.0/24
  9498          182.79.235.0/24
  9498          182.79.237.0/24
  9498          182.79.239.0/24
  9498          182.79.240.0/24
  9498          182.79.243.0/24
  9498          182.79.244.0/24
  9498          182.79.245.0/24
  9498          182.79.247.0/24
  9498          182.79.248.0/24
  9498          182.79.251.0/24
  9498          182.79.252.0/24
  9498          182.79.253.0/24
  9498          182.79.254.0/24
  9498          182.79.255.0/24
 23771          182.80.0.0/14
  4134          182.84.0.0/14
  4837          182.88.0.0/14
 45096          182.92.0.0/16
 45096          182.92.0.0/17
 45096          182.92.128.0/17
  4609          182.93.0.0/18
  4609          182.93.0.0/19
  4609          182.93.32.0/19
  4007          182.93.64.0/19
  4007          182.93.72.0/24
  4007          182.93.80.0/20
  4007          182.93.88.0/21
  4007          182.93.90.0/24
  4007          182.93.92.0/24
  4007          182.93.95.0/24
 17514          182.93.96.0/19
 23974          182.93.128.0/17
 17466          182.94.236.0/23
 17466          182.94.236.0/24
 17466          182.94.237.0/24
 17466          182.94.238.0/24
 17466          182.94.239.0/24
  4134          182.96.0.0/12
  4837          182.112.0.0/12
  4134          182.128.0.0/12
 38283          182.131.0.0/24
 38283          182.131.1.0/24
 38283          182.131.2.0/24
 38283          182.131.3.0/24
 38283          182.131.4.0/24
 38283          182.131.5.0/24
 38283          182.131.6.0/24
 38283          182.131.7.0/24
 38283          182.131.8.0/21
 38283          182.131.16.0/24
 38283          182.131.17.0/24
 38283          182.131.18.0/24
 38283          182.131.19.0/24
 38283          182.131.20.0/24
 38283          182.131.21.0/24
 38283          182.131.22.0/24
 38283          182.131.23.0/24
 38283          182.131.25.0/24
 38283          182.131.26.0/24
 38283          182.131.27.0/24
 38283          182.131.29.0/24
 38283          182.131.30.0/24
 38283          182.131.31.0/24
 38283          182.140.128.0/24
 38283          182.140.129.0/24
 38283          182.140.130.0/24
 38283          182.140.131.0/24
 38283          182.140.132.0/24
 38283          182.140.133.0/24
 38283          182.140.134.0/24
 38283          182.140.135.0/24
 38283          182.140.136.0/24
 38283          182.140.137.0/24
 38283          182.140.138.0/24
 38283          182.140.139.0/24
 38283          182.140.140.0/24
 38283          182.140.141.0/24
 38283          182.140.142.0/24
 38283          182.140.143.0/24
 38283          182.140.144.0/24
 38283          182.140.145.0/24
 38283          182.140.146.0/24
 38283          182.140.147.0/24
 38283          182.140.148.0/22
 38283          182.140.152.0/22
 38283          182.140.156.0/22
 38283          182.140.160.0/19
 38283          182.140.160.0/22
 38283          182.140.164.0/22
 38283          182.140.176.0/23
 38283          182.140.192.0/19
 38283          182.140.224.0/20
 38283          182.140.240.0/22
 38283          182.140.244.0/22
 38283          182.140.248.0/23
 38283          182.140.250.0/24
  4134          182.144.0.0/13
 38283          182.147.243.0/24
  4809          182.148.96.0/21
  4809          182.148.100.0/22
 38283          182.150.0.0/22
 38283          182.150.4.0/24
  4809          182.151.198.0/24
  4809          182.151.212.0/24
 17924          182.152.0.0/15
 17924          182.152.0.0/17
 17924          182.152.128.0/17
 17924          182.152.128.0/21
 17924          182.152.136.0/21
 17924          182.152.144.0/21
 17924          182.152.152.0/21
 17924          182.152.160.0/21
 17924          182.152.168.0/21
 17924          182.152.176.0/21
 17924          182.152.184.0/21
 17924          182.152.192.0/21
 17924          182.152.200.0/21
 17924          182.152.208.0/21
 17924          182.152.216.0/21
 17924          182.152.224.0/21
 17924          182.152.232.0/21
 17924          182.152.240.0/21
 17924          182.152.248.0/21
 17924          182.153.0.0/18
 17435          182.154.0.0/16
 17809          182.155.0.0/18
 17809          182.155.0.0/19
 17809          182.155.32.0/19
 17809          182.155.64.0/18
 17809          182.155.64.0/19
 17809          182.155.96.0/19
 17809          182.155.128.0/17
 17809          182.155.128.0/18
 17809          182.155.192.0/18
 55441          182.156.0.0/18
 45820          182.156.64.0/22
 45820          182.156.68.0/22
 45820          182.156.72.0/24
 45820          182.156.73.0/24
 45820          182.156.74.0/24
 45820          182.156.75.0/24
 45820          182.156.76.0/24
 45820          182.156.77.0/24
 45820          182.156.78.0/24
 45820          182.156.80.0/24
 45820          182.156.81.0/24
 45820          182.156.82.0/24
 45820          182.156.83.0/24
 45820          182.156.84.0/24
 45820          182.156.85.0/24
 45820          182.156.86.0/24
 45820          182.156.88.0/24
